source	reason	title	company	location	url
linkedin-auth	title	Data Analytics Analyst - SAS	IQVIA	Madrid, Community of Madrid, Spain (Remote)	https://www.linkedin.com/jobs/view/4434139299
linkedin-auth	dup	Senior Data Scientist	Veriff	Spain (Remote)	https://www.linkedin.com/jobs/view/4421931406
linkedin-auth	title	Senior Product Data Specialist (PIM)	Academia the Technology Group	Netherlands (Remote)	https://www.linkedin.com/jobs/view/4434488642
linkedin-auth	title	Data Scientist (Marketing) (m/w/d)	XXXLdigital – Part of XXXL Group	Vienna, Vienna, Austria (Remote)	https://www.linkedin.com/jobs/view/4397573214
linkedin-auth	title	Data Scientist (Marketing) (m/w/d)	XXXLdigital – Part of XXXL Group	Munich, Bavaria, Germany (Remote)	https://www.linkedin.com/jobs/view/4397570456
linkedin-auth	title	Data Scientist - Marketing Modelling (MMM)	BIP Portugal	Portugal (Remote)	https://www.linkedin.com/jobs/view/4431094969
linkedin-auth	title	Data Analyst Junior	Evolve	Spain (Remote)	https://www.linkedin.com/jobs/view/4434467868
linkedin-auth	dup	Data Scientist Junior	Evolve	Spain (Remote)	https://www.linkedin.com/jobs/view/4434466739
linkedin-auth	dup	Data Scientist Junior	Evolve	Spain (Remote)	https://www.linkedin.com/jobs/view/4434479264
linkedin-auth	title	Data Engineering Specialist | Power BI | 100% Remote	UST España & Latam	Spain (Remote)	https://www.linkedin.com/jobs/view/4428020427
linkedin-auth	title	Científico de datos	Grupo TECDATA Engineering	Spain (Remote)	https://www.linkedin.com/jobs/view/4434329332
linkedin-auth	dup	Data Scientist	Jobgether	Germany (Remote)	https://www.linkedin.com/jobs/view/4434190773
linkedin-auth	title	Founding Engineering Team Lead (On-site Berlin)	TechBiz Global	Germany (Remote)	https://www.linkedin.com/jobs/view/4435533887
linkedin-auth	title	Member of Technical Staff - Research Engineering (Remote)	Quik Hire Staffing	Germany (Remote)	https://www.linkedin.com/jobs/view/4435518017
linkedin-auth	title	Stream Processing Engineer (Apache Flink Internals) - Remote Work | REF#294336	BairesDev	Italy (Remote)	https://www.linkedin.com/jobs/view/4426551496
linkedin-auth	dup	MLOps Engineer	MC Engineering	Italy (Remote)	https://www.linkedin.com/jobs/view/4416291338
linkedin-auth	dup	Senior AI Solutions Engineer	OLX	Portugal (Remote)	https://www.linkedin.com/jobs/view/4429267021
linkedin-auth	title	Forward Deployed Engineer	Jobgether	Netherlands (Remote)	https://www.linkedin.com/jobs/view/4431583686
linkedin-auth	dup	Lead AI Platform Engineer - Portugal Full Remote	HumanIT Digital Consulting	Portugal (Remote)	https://www.linkedin.com/jobs/view/4430987689
linkedin-auth	title	Data Engineering Lead - Spain	E-Frontiers	Spain (Remote)	https://www.linkedin.com/jobs/view/4434493005
linkedin-auth	location	Senior GenAI Engineer (M/K) - Praca zdalna	Astek	Warsaw, Mazowieckie, Poland (Remote)	https://www.linkedin.com/jobs/view/4432347484
linkedin-auth	dup	GenAI Engineer	Zenitech	Romania (Remote)	https://www.linkedin.com/jobs/view/4410569132
linkedin-auth	dup	Senior GenAI Engineer	LanceSoft Europe	Poland (Remote)	https://www.linkedin.com/jobs/view/4432661091
linkedin-auth	location	Senior GenAI Engineer	Bonapolia	Warsaw, Mazowieckie, Poland (Remote)	https://www.linkedin.com/jobs/view/4431544840
